ref,title,author,lastRunTime,totalVotes,author_user,users,best_score,best_rank,n_teams,features_v2__slug,features_v2__filename,features_v2__n_cells,features_v2__n_code_cells,features_v2__n_md_cells,features_v2__n_md_chars,features_v2__n_code_chars,features_v2__first_md,features_v2__config_lb_max,features_v2__config_lb_list,features_v2__n_config_lb,features_v2__lb_prefix_max,features_v2__n_lb_prefix,features_v2__bare_score_max,features_v2__bare_score_min,features_v2__n_bare_scores,features_v2__best_score,features_v2__feat__uses_perch,features_v2__feat__uses_perch_v2,features_v2__feat__uses_birdnet,features_v2__feat__uses_sed,features_v2__feat__uses_protossm,features_v2__feat__uses_residual_ssm,features_v2__feat__uses_efficientnet,features_v2__feat__uses_hgnet,features_v2__feat__uses_convnext,features_v2__feat__uses_resnet,features_v2__feat__uses_passt,features_v2__feat__uses_beats,features_v2__feat__uses_mae,features_v2__feat__uses_tucker,features_v2__feat__uses_mlp_probes,features_v2__feat__uses_train_audio,features_v2__feat__aug_mixup,features_v2__feat__aug_cutmix,features_v2__feat__aug_specaugment,features_v2__feat__aug_time_shift,features_v2__feat__aug_flip,features_v2__feat__aug_clipping,features_v2__feat__aug_gain,features_v2__feat__loss_focal,features_v2__feat__loss_bce,features_v2__feat__loss_softauc,features_v2__feat__ssl_pseudo,features_v2__feat__ssl_iterative,features_v2__feat__tweak_A_per_class,features_v2__feat__tweak_C_residual,features_v2__feat__tweak_D_hour_smooth,features_v2__feat__tweak_E_wide_mlp,features_v2__feat__tweak_F_flip_tta,features_v2__feat__tweak_G_birdnet_weight,features_v2__feat__sonotype_mirror,features_v2__feat__site_hour_prior,features_v2__feat__rank_aware,features_v2__feat__file_confidence,features_v2__feat__adaptive_delta,features_v2__feat__uses_onnx,features_v2__feat__uses_torch,features_v2__feat__uses_tf,features_v2__feat__val_groupkfold,features_v2__feat__val_stratified,features_v2__feat__ext_data,features_v2__n_fork_refs,features_v2__fork_refs,features_v2__num__n_windows,features_v2__num__window_sec,features_v2__num__rank_power,features_v2__num__n_classes,features_v2__num__lambda_prior,features_v2__num__file_conf_power,features_v2__num__alpha_blend,features_v2__num__correction_weight,features_v2__num__lambda_in_apply_prior,features_v2__num__ensemble_w_mapped,features_v2__title_score,deps__n_inputs,deps__input_slugs,deps__n_notebooks_used,deps__notebooks_used,deps__n_datasets_used,deps__datasets_used,deps__n_models_used,deps__models_used,deps__competitions_used,deps__slug,blends__n_blend_configs,blends__max_n_models,blends__all_models,blends__all_weights,blends__all_lbs,diffs__n_deltas,diffs__deltas_sample,diffs__n_versions_mentioned,diffs__version_scores,diffs__n_score_progresses,diffs__score_progresses_sample
miaaaf/birdclef-2026-m1-fast,birdclef-2026-m1-fast,Miaaa F,2026-04-07 23:15:55.447000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__birdclef-2026-m1-fast,birdclef-2026-m1-fast.ipynb,52.0,32.0,20.0,5315.0,107828.0,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__birdclef-2026-m1-fast,,,,,,1.0,d_model=256→320,0.0,,0.0,
miaaaf/birdclef-2026-m2-fast,birdclef-2026-m2-fast,Miaaa F,2026-04-07 23:16:04.653000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__birdclef-2026-m2-fast,birdclef-2026-m2-fast.ipynb,52.0,32.0,20.0,5315.0,107848.0,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__birdclef-2026-m2-fast,,,,,,1.0,d_model=256→320,0.0,,0.0,
melccoro/birdclef-2026-eda-a-beginner-s-guide,🐦 BirdCLEF 2026 EDA: A Beginner’s Guide,melccoro,2026-04-10 13:30:29.753000,24,melccoro,,,,,melccoro__birdclef-2026-eda-a-beginner-s-guide,birdclef-2026-eda-a-beginner-s-guide.ipynb,89.0,45.0,44.0,12585.0,16760.0,"# 🐦 BirdCLEF 2026 EDA: A Beginner’s Guide
---

## Introduction
This notebook explores the **BirdCLEF 2026** dataset through **Exploratory Data Analysis (EDA)** and data preparation.

It focuses on step-by-step EDA and the necessary preprocessing along the way.

As a learner myself, I document the full process so others can follow along",,,0.0,,0.0,,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,,,,,,,,,,,,,2.0,competitions|models,0.0,,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,melccoro__birdclef-2026-eda-a-beginner-s-guide,,,,,,1.0,"second Window

Most segments contain aro=3→5",0.0,,0.0,
pacerq/v47-15-seed-exact-cache-fix,V47 15-seed exact + cache fix,sysMirror,2026-04-08 04:13:08.490000,0,pacerq,pacerq,0.931,1447.0,1.0,pacerq__v47-15-seed-exact-cache-fix,v47-15-seed-exact-cache-fix.ipynb,52.0,32.0,20.0,2713.0,105849.0,"# BirdCLEF+ 2026 | V36 5-Seed Average (no other changes)
",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,5.0,birdclef2026-protossm-exact-15seed|competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,2.0,pacerq/birdclef2026-protossm-exact-15seed|yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,pacerq__v47-15-seed-exact-cache-fix,,,,,,0.0,,0.0,,0.0,
pacerq/v43-7-seed-cache-fix,V43 7-seed cache fix,sysMirror,2026-04-08 04:13:11.873000,2,pacerq,pacerq,0.931,1447.0,1.0,pacerq__v43-7-seed-cache-fix,v43-7-seed-cache-fix.ipynb,52.0,32.0,20.0,2713.0,104349.0,"# BirdCLEF+ 2026 | V36 5-Seed Average (no other changes)
",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,pacerq__v43-7-seed-cache-fix,,,,,,0.0,,0.0,,0.0,
pacerq/v48-timing-test-100-files,V48 timing test 100 files,sysMirror,2026-04-08 07:22:14.063000,0,pacerq,pacerq,0.931,1447.0,1.0,pacerq__v48-timing-test-100-files,v48-timing-test-100-files.ipynb,54.0,34.0,20.0,2713.0,106596.0,"# BirdCLEF+ 2026 | V36 5-Seed Average (no other changes)
",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,5.0,birdclef2026-protossm-exact-15seed|competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,2.0,pacerq/birdclef2026-protossm-exact-15seed|yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,pacerq__v48-timing-test-100-files,,,,,,0.0,,0.0,,0.0,
pacerq/v49-v36-2seeds-3tta-minimal,V49 V36+2seeds-3tta minimal,sysMirror,2026-04-08 07:34:29.340000,1,pacerq,pacerq,0.931,1447.0,1.0,pacerq__v49-v36-2seeds-3tta-minimal,v49-v36-2seeds-3tta-minimal.ipynb,52.0,32.0,20.0,2713.0,104300.0,"# BirdCLEF+ 2026 | V36 5-Seed Average (no other changes)
",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,pacerq__v49-v36-2seeds-3tta-minimal,,,,,,0.0,,0.0,,0.0,
pacerq/v50-onnx-perch-path-fix,V50 ONNX Perch path fix,sysMirror,2026-04-08 08:05:45.143000,3,pacerq,pacerq,0.931,1447.0,1.0,pacerq__v50-onnx-perch-path-fix,v50-onnx-perch-path-fix.ipynb,21.0,21.0,0.0,0.0,85053.0,,,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0,,12.0,5.0,,,,,,,,,,12.0,birdclef2026-effnet-5fold|birdclef2026-protossm-500ep|birdclef26-perch-onnx|competitions|datasets|mlnjsh|models|perch-meta|perch-mlp-weights|perch-onnx|perch-onnx-for-birdclef-2026|protossm-10k,0.0,,5.0,jaejohn/perch-meta|mlnjsh/birdclef2026-effnet-5fold|mlnjsh/perch-onnx|rishikeshjani/perch-onnx-for-birdclef-2026|yuriygreben/birdclef26-perch-onnx,1.0,google/bird-vocalization-classifier,birdclef-2026,pacerq__v50-onnx-perch-path-fix,,,,,,2.0,j6dS3t3abMyy=7→9|1=536→768,0.0,,0.0,
miaaaf/birdclef26-v18x-625871,birdclef26-v18x-625871,Miaaa F,2026-04-08 13:57:16.680000,0,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__birdclef26-v18x-625871,birdclef26-v18x-625871.ipynb,52.0,32.0,20.0,5315.0,107830.0,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__birdclef26-v18x-625871,,,,,,1.0,d_model=256→320,0.0,,0.0,
wslllll/birdclef26-v18x-696669,birdclef26-v18x-696669,wslllll,2026-04-08 13:58:25.637000,0,wslllll,wslllll,0.929,1505.0,1.0,wslllll__birdclef26-v18x-696669,birdclef26-v18x-696669.ipynb,52.0,32.0,20.0,5315.0,107830.0,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0.0,,0.0,0.929,0.929,1.0,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|datasets|models|notebooks,1.0,ashok205/tf-wheels,1.0,yuriygreben/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,wslllll__birdclef26-v18x-696669,,,,,,1.0,d_model=256→320,0.0,,0.0,
matrixamp/birdclef2026-yusuf-improvement-fork,BirdCLEF2026-yusuf-improvement-fork,Mohammad Fateminia,2026-04-09 12:43:57.367000,1,matrixamp,matrixamp,0.948,292.0,1.0,matrixamp__birdclef2026-yusuf-improvement-fork,birdclef2026-yusuf-improvement-fork.ipynb,67.0,41.0,26.0,6219.0,128269.0,"<h1 style=""color: #6cb4e4;  text-align: center;  padding: 0.25em;  border-top: solid 2.5px #6cb4e4;  border-bottom: solid 2.5px #6cb4e4;  background: -webkit-repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);  background: repeating-linear-gradient(-45deg, #f0f8ff, #f0f8ff 3px,#e9f4ff 3px, #e9f4ff 7px);height:45px;"">
<b>
Train & Submission(LocalTrainModel)
</b></h1> ",,,0.0,,0.0,0.924,0.924,1.0,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0.0,,12.0,5.0,0.5,,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,2.0,hideyukizushi/sgkfk-202604041716|rishikeshjani/perch-onnx-for-birdclef-2026,1.0,google/bird-vocalization-classifier,birdclef-2026,matrixamp__birdclef2026-yusuf-improvement-fork,,,,,,3.0,d_model=192→256|increased from=128→256|increased from=2→3,1.0,v17:0.924,0.0,
matrixamp/birdclef2026-koushik-fork,BirdCLEF2026 Koushik Fork,Mohammad Fateminia,2026-04-17 20:47:54.500000,1,matrixamp,matrixamp,0.948,292.0,1.0,matrixamp__birdclef2026-koushik-fork,birdclef2026-koushik-fork.ipynb,54.0,34.0,20.0,3195.0,108028.0,"## Setup
Install dependencies and configure environment.",,,0.0,,0.0,0.924,0.924,1.0,0.924,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,6.0,birdclef-thresholds|competitions|efficientnet-birdclef2026|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,matrixamp__birdclef2026-koushik-fork,,,,,,3.0,d_model=192→256|increased from=128→256|increased from=2→3,1.0,v17:0.924,0.0,
udaken10/first-eda-data-cleaning,first_EDA_DATA_CLEANING,really?,2026-05-15 07:48:13.660000,5,udaken10,udaken10,0.943,1190.0,1.0,udaken10__first-eda-data-cleaning,first-eda-data-cleaning.ipynb,28.0,28.0,0.0,0.0,40255.0,,,,0.0,,0.0,,,0.0,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,udaken10__first-eda-data-cleaning,,,,,,0.0,,0.0,,0.0,
piyushgupta006/notebook2cec41f854,notebook2cec41f854,PiyushGupta,2026-05-02 10:01:20.280000,0,piyushgupta006,,,,,piyushgupta006__notebook2cec41f854,notebook2cec41f854.ipynb,89.0,72.0,17.0,1333.0,26127.0,This code prepares file paths to the audio files and checks if any files are missing.,,,0.0,,0.0,,,0.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,piyushgupta006__notebook2cec41f854,,,,,,0.0,,0.0,,0.0,
anmatngu/birdclef-2026-train,BirdCLEF 2026 Train,nxank4,2026-04-13 06:06:42.557000,1,anmatngu,anmatngu,0.857,2525.0,1.0,anmatngu__birdclef-2026-train,birdclef-2026-train.ipynb,20.0,20.0,0.0,0.0,34510.0,,,,0.0,,0.0,0.995,0.995,1.0,0.995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.0,,,,,,,,,,,,,1.0,competitions,0.0,,0.0,,0.0,,birdclef-2026,anmatngu__birdclef-2026-train,,,,,,0.0,,0.0,,0.0,
mtoshidesu/pantanal-distill-birdclef2026-onnx,pantanal-distill-birdclef2026-ONNX,m-toshi desu,2026-04-15 15:57:07.517000,1,mtoshidesu,mtoshidesu,0.948,341.0,1.0,mtoshidesu__pantanal-distill-birdclef2026-onnx,pantanal-distill-birdclef2026-onnx.ipynb,54.0,34.0,20.0,2715.0,120973.0,"## 环境配置
安装依赖并配置环境。",,,0.0,,0.0,0.924,0.924,1.0,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,6.0,birdclef-2026-pretrained-models|competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,3.0,dingjiarun/birds-train2|hengck23/hengck23-birdclef-2026-00|lixin73/birdclef2026-v27-onnx-perch-meta-forum-v1-lb872,1.0,google/bird-vocalization-classifier,birdclef-2026,mtoshidesu__pantanal-distill-birdclef2026-onnx,,,,,,2.0,increased from=128→256|increased from=2→3,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-nlayers5,pantanal-distill-birdclef2026-miaaaf-d384-nlayers5,Miaaa F,2026-04-10 11:44:28.117000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-nlayers5,pantanal-distill-birdclef2026-miaaaf-d384-nlayers5.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-nlayers5,,,,,,0.0,,0.0,,0.0,
wslllll/pantanal-distill-birdclef2026-wslll-d384-do08-a49,pantanal-distill-birdclef2026-wslll-d384-do08-a49,wslllll,2026-04-10 11:47:25.197000,1,wslllll,wslllll,0.929,1505.0,1.0,wslllll__pantanal-distill-birdclef2026-wslll-d384-do08-a49,pantanal-distill-birdclef2026-wslll-d384-do08-a49.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,wslllll__pantanal-distill-birdclef2026-wslll-d384-do08-a49,,,,,,0.0,,0.0,,0.0,
mtoshidesu/birdclef-2026-protossm-v19-jupyter-notebook,BirdCLEF_2026_ProtoSSM_v19_Jupyter_Notebook,m-toshi desu,2026-04-11 02:28:58.517000,0,mtoshidesu,mtoshidesu,0.948,341.0,1.0,mtoshidesu__birdclef-2026-protossm-v19-jupyter-notebook,birdclef-2026-protossm-v19-jupyter-notebook.ipynb,39.0,32.0,7.0,1465.0,108607.0,"## Model & Mapping
Load Perch v2 model and build species-to-BirdClassifier mapping.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,,,,,,,,,4.0,competitions|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,0.0,,1.0,google/bird-vocalization-classifier,birdclef-2026,mtoshidesu__birdclef-2026-protossm-v19-jupyter-notebook,,,,,,2.0,increased from=128→256|increased from=2→3,0.0,,0.0,
gatandubuc/a-bird-s-song-story,A Bird's Song Story,Gaétan Dubuc,2026-04-16 08:14:54.823000,15,gatandubuc,,,,,gatandubuc__a-bird-s-song-story,a-bird-s-song-story.ipynb,27.0,27.0,0.0,0.0,74328.0,,,,0.0,,0.0,0.999,0.999,1.0,0.999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,gatandubuc__a-bird-s-song-story,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-v18x-d384-nl5,pantanal-distill-birdclef2026-v18x-d384-nl5,Miaaa F,2026-04-12 02:20:27.427000,1,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-v18x-d384-nl5,pantanal-distill-birdclef2026-v18x-d384-nl5.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-v18x-d384-nl5,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-nl5-ca4,pantanal-distill-birdclef2026-miaaaf-d384-nl5-ca4,Miaaa F,2026-04-12 02:48:50.833000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-nl5-ca4,pantanal-distill-birdclef2026-miaaaf-d384-nl5-ca4.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-nl5-ca4,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-a52,pantanal-distill-birdclef2026-miaaaf-d384-a52,Miaaa F,2026-04-12 09:33:38.410000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-a52,pantanal-distill-birdclef2026-miaaaf-d384-a52.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-a52,,,,,,0.0,,0.0,,0.0,
miaaaf/pantanal-distill-birdclef2026-wslll-xd416nl5-a,pantanal-distill-birdclef2026-wslll-xd416nl5-a,Miaaa F,2026-04-12 03:02:48.863000,2,miaaaf,miaaaf,0.929,1501.0,1.0,miaaaf__pantanal-distill-birdclef2026-wslll-xd416nl5-a,pantanal-distill-birdclef2026-wslll-xd416nl5-a.ipynb,19.0,18.0,1.0,86.0,64975.0,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0.0,,0.0,,,0.0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,0.5,234.0,,,,,,,,5.0,competitions|datasets|models|notebooks|perch-meta,1.0,ashok205/tf-wheels,1.0,jaejohn/perch-meta,1.0,google/bird-vocalization-classifier,birdclef-2026,miaaaf__pantanal-distill-birdclef2026-wslll-xd416nl5-a,,,,,,0.0,,0.0,,0.0,
